feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.070631839437111,-1.0902087511631056,-1.5092261187794798,1.093527423055295,-2.0798486149858197,-0.6834817266585652,-0.2124888623864279,-0.41715936229176664,-0.2557629541723226,-1.9576177590894608,1.7753840539921621,0.05323350590928075,7.3002580584744825,-0.020904780123033498,3.8654029789786013,-2.269171718917659,-0.011938997288110771,1.7872125020069225,-0.8107925105376114,0.45432735209706165,1
-0.3794507854999064,-0.43457959157805615,2.2613110785170143,1.2791328682893035,0.17272259216106645,-0.6618398242568947,-0.14721402361631283,-2.602585267692385,0.5320830261570592,-0.278938823257357,0.8474135466229682,-1.276487401220851,-3.105943180503581,0.6625029736547373,-0.7221074037302828,0.8111631693187431,-0.7761501268287694,-0.12179042258132493,-0.5991109840742519,0.3627021298953311,0
1.9400426713768315,-3.2051604415015005,-0.3624970093627269,-0.36601793994928367,-2.295085901539945,-1.5788301148618133,0.06248992222409562,-1.6751770345513357,-1.8265781079494954,0.20027449256078306,-0.47302235985881025,-2.278788884423704,-4.434523274277786,-0.9279945713923011,0.6891444273671072,3.815076576387148,-4.812371748070491,-1.7242874620692104,-1.6609909383533905,1.0971604368386492,0
0.184576616434191,-0.04152779817700303,-1.7945642524826066,1.0291323205664802,0.7606493954643849,0.16290796659669946,0.7458140086211343,3.457404108349772,0.4500774109293665,-0.2739741004302354,-1.9055225475942805,-0.4276439307944905,-3.0123954031940054,0.5204790226276751,-0.990494227295076,2.742281566934534,-0.4711494943500182,-0.7129655083711554,0.03875459240660484,1.9054897945745726,1
3.3589082457102895,0.13106903594415553,0.5459469170558208,-0.8335529721865929,-2.6782669393559986,-0.7201511897582406,0.48118377008496366,-2.012170893495451,0.011016974759430772,0.2679769588464731,-2.0561247678635057,-0.7134508914026836,-7.040231282161452,0.5242791800049642,-3.73777686354138,4.069693252724006,-6.209342199713557,0.20089533273136378,0.8504973585626385,-1.5462094793893963,0
2.8750158448136824,0.17223772960701278,0.7386188471253144,0.9433910758564784,-0.7475692144664337,2.123126752847933,-2.2090945920939133,-2.57654338451636,-0.6030449160886747,-1.2796247863393906,-3.5467162277701947,0.7396605591545625,-4.994828496417918,-1.0864418022637083,-0.598486495878692,1.689927347692843,-0.2836037160585,0.029659005158362395,-2.012917864559401,2.617845889755306,0
-3.114645847681021,-2.930884360683552,-0.38328088321713094,0.4096661082570115,-1.1024081817878664,0.5662220773617775,0.022170755632228086,0.5142541545896977,-1.7555263808449029,-0.8742214168726156,-0.1550587687015197,0.03111272981279777,4.112858703133887,-0.6245690061739905,-0.8720857752340356,-3.4704993041379657,-1.1120937768832317,1.9829661091702142,-4.181754494311676,-1.5213620093004452,1
-1.9620970534378852,-1.2337367442230678,-0.8984780497116512,-0.9365200893720438,-1.9673734864335966,-1.0807115435121906,1.19118112863666,-2.0412978983973775,-0.6438264893942527,-0.15153349255734716,0.8006524846066672,-0.1305567825520613,0.4091050350992762,-0.4267658448972004,1.3923918148472263,0.012367420883167668,-2.9940233541919663,0.7306992343987798,0.8286152098873085,-0.5753711421663712,1
2.139771147009923,-0.10344620370818536,3.4748464285160825,1.1626836475372464,-3.3426241477681633,0.14763850227749725,0.38247504771484814,-4.0561109040102545,0.24078687994409484,-0.3788455561730351,0.9552482223812051,0.5139021820533878,4.345239338342612,-0.5816458687742666,1.1688320563161572,-3.267478064098368,1.6570267392774958,1.7121081721064226,-0.3629802167829801,0.36329996757480065,1
-0.8408896686304854,-2.3892520104867963,1.9755698204406853,2.209842538482532,-2.7514968976121366,-0.4032137357659518,0.46428087231840015,-0.6376416695966138,0.3011314489800092,-0.024565350822464024,-3.125032744360382,-0.21571643365029064,-3.7346415186058564,1.2565199558079283,-0.3907430017098217,2.5321932700013305,-1.8371670911968545,0.8455864233940412,-1.9163661937238219,1.2250145911647494,0
2.747143429960932,-0.872250055147844,0.9780346888628205,1.3827379497396777,-2.6074903412313297,-0.2564235159660825,0.14206445780823243,1.8432704438819867,-1.2188130172217098,0.9075940977271297,-3.2092311064314476,0.41812713757991454,-1.6171153196887031,0.49144649268919616,-2.0237258811188523,3.11525684183295,-3.268874901552454,-0.8419764862142489,-1.7357493399337134,-1.9871405400147228,1
-0.17704771435240807,2.5118974608638647,-0.8099034372575245,-1.1640391602945388,-0.280057477795409,-0.3767908858006614,-1.008992216487356,2.5612673886126425,1.2352068573606405,-0.41914942219893125,-0.5828830775782046,-0.34038628739219834,0.8360943627712275,0.5043502412113202,-3.4393251120488104,0.3891864169751459,-1.966431786207315,0.5482953251855295,-0.6233993723861333,1.9819056925022962,1
-1.7468114615955042,2.447936826553109,0.08292652966754932,0.992376949785147,1.7699753354484087,-1.681105576853061,0.8331119524326309,3.81077257365425,0.27344890170387975,0.09385117570110849,-1.3092146014284411,1.3060201935850635,-1.0919570621314858,-1.1295176271049414,-2.67069139758195,2.0176627178948947,-0.16172455821629728,0.3938763691082787,-1.0051722208375438,1.904317367098094,1
-0.23990919393577115,2.3955362037428496,1.521311190716239,-0.40413624668142456,-3.1518851794715896,-0.5135216659275914,-0.3383961458085623,-3.1510657779846967,-0.12059309732786745,-0.8474889658075896,0.01721555066376179,0.8022504598277284,0.22155938903744082,-1.3163421715578838,-0.07185080236494601,2.239910732317279,-5.044790959379765,-0.5559909049651871,0.26105396278953363,0.8533784387998168,0
1.023965942045356,-1.029683997737867,-0.3425465836220498,1.218596270711833,-0.025433730191232407,1.2392010459157643,0.6530711449735093,-0.2587843659710315,0.1708698928535083,-0.30818435379178644,1.7196660832567288,0.6653307010490478,3.979389543857925,1.011739061182753,1.0886975446634457,-0.924735807791759,-1.3892642883298656,0.9015319253132152,-3.4857783520145182,-0.306229199194031,1
1.749551323440908,0.08882876147821639,-1.8759227990170109,1.8912308262564075,-1.9863470744856095,1.436479424414224,-0.4459702609594206,-2.6187345746639945,0.30303466253443656,0.5348650549551834,4.404416392824269,-1.0132100752712212,-1.8965444161436482,0.4951191474349552,-2.3885331814288517,3.746598369404281,-11.476773871520177,1.6183987712716505,-0.7754262474747664,-0.6741110713522078,0
2.8153361540866957,-1.5608383975422493,1.6946315523458866,-0.9797261135506737,-1.0947523245843542,-1.0222492895883895,1.2621938510196802,1.274134575173298,-0.22791235627752549,-1.113761487502926,0.6389948362398186,-1.0029988249059656,0.6548074762418336,0.22818639675293487,0.3074372735995956,1.979561093727007,-0.5899847710286422,0.7454153367890213,-2.3508654154687108,1.4115188704223973,1
1.5051047986423733,-3.626563541739925,0.7012968598428877,0.4017296795284582,-1.4081711565194426,0.5302216704897101,0.7825738771589108,-0.19372768705186105,0.19009669001101587,-0.9193871504640678,0.08573560554702786,-0.6629906868973295,-5.583168121103696,-0.6302867479105174,-2.7494860490746134,-0.03383780424403349,0.557021161270219,-0.00445293116456338,0.21760001188330746,3.736240187941079,0
-0.4728442497093901,-1.3185404116833532,0.22553418128665104,-1.0348618819416882,-1.0624432032004507,-0.39363335500973495,1.0248707678229487,1.4194116987338559,1.1788800065225367,-0.37546166700022904,-1.359217821104275,0.7819921839464415,-1.6855280618871167,2.467598136504503,-1.588828391892531,1.2774014787907952,-1.6529826183845184,0.8943247951677127,-0.8904422059875232,-0.3105715822396091,1
5.194731401164149,0.9335230191938688,2.4561900325815413,-1.0229673742683656,-3.7504771735404447,0.027214366614232655,-0.11733969425171507,-2.1208428340717758,1.9163516589076324,0.17011051414787168,-1.647957587367726,-1.1642503193851799,2.9821812748654475,-0.034651738864156574,1.578207346524044,-0.22792979597968044,0.972953939485463,-2.2592539788993635,0.17751746717972505,-0.013680427596752587,1
1.2000675115436819,0.21433933666244842,1.1304267693408234,-1.72032541664943,-1.6611157929234674,2.174772578822949,-0.8933633166931695,0.2921491727529283,-1.0009634403511292,-0.10547716390794169,-1.0675188588781188,1.7129598178184544,-0.31945635505037573,0.5608677029871546,-1.4630038018740044,1.4027462897838692,-2.151114814041313,-1.0600179595397854,-1.3019476309252314,0.08535090167224235,1
3.5571694361798576,-1.2935965659334616,2.8218585060094754,0.5386470592366281,0.22273725071619932,0.1005189853217876,0.5368575369764904,-3.343169816026438,1.2055453579047146,0.09377020184444246,-1.9290899755947095,0.013008452620983539,-2.7185007503056884,2.032486586871553,2.6102139628196728,-0.6580333792482391,5.764097943154664,-0.9673388708533074,-1.1416818716613168,2.8399925223716256,0
0.5235367469212859,2.5296122436439754,-0.6594267435325887,-0.7709470730740332,2.9016938581322,-0.4063224377328501,0.6670045805567393,1.730914795151754,0.6701295027154323,1.2266012702627604,2.445875608570973,-0.2716105307789836,-1.7109656702650062,1.0450940869602332,-3.3110422066669973,2.743340244056646,-3.8928506270710024,-1.6211389391785227,-1.8687359189488926,0.9693192528641384,0
3.4996423739902243,0.8847458037009366,-0.39150142718650893,-0.010270005195369015,-0.7979922579841434,-0.09468620426412167,0.053142127369111246,-1.044611992803372,1.3135151012866317,0.0029021860718860463,-1.4770303898507078,0.303395222891491,-1.006282061265417,0.29384537491011486,0.634653531780985,1.221056726956678,-0.5252394099801071,0.5173051697827503,0.39226134905915955,-0.19612308326864247,0
1.8610753371779039,-0.2190248950920477,-2.4755429001799802,-0.3645062236580376,-3.618098819740451,1.115869967628307,-0.6094266724193866,-1.9311566348178189,1.6706467747889393,0.3152418294015135,3.407099971588082,0.5564612705131121,7.37577005700495,0.7505072855755262,2.798735009715653,-1.3004143642757382,-5.024523143356697,1.0861304282021493,0.28186085761594026,-1.023316155270114,1
2.1585018806194256,-1.6892624085752037,-1.1939932109900537,1.3566024906294345,-0.8936187203097168,-0.6985848191298158,-1.0603389984153004,2.2191108035098885,-0.11950812074065388,0.1849823986381299,-2.794757269564645,2.74614001595299,-3.759549190785091,0.9919859575417015,0.12039730935970172,3.8947104088799422,-1.8476683367503515,1.011444743026528,-0.14626112744409525,-0.5493348088082346,1
-0.39919319968351474,0.6917989244079834,2.1375571198546837,1.1735558668741435,0.16217591890390448,-0.49484643631709,-0.3332609578077284,0.2673118465995502,0.7905429464040038,0.9268825216304039,0.0954397524970041,0.17535769800898465,0.8950009871340203,-0.5844563765553765,-0.33587224086537437,-1.1915284561847423,3.3412974919640748,-0.46649400795001045,-0.5041522705196531,3.219937217617981,1
-0.9138896034512104,2.3468143296160857,-1.451822516540184,-0.57751841308235,0.22057084399111537,1.6037025788899137,-0.17352791250836977,-1.0610125593738253,0.8606928393866848,1.3112417707226358,0.6541857180880946,1.7638275528683591,4.366357906840001,-0.21739114969674295,2.6397822409530063,-1.1671406913141307,0.45275667843220396,-0.14822047187743434,-1.8698126676209144,5.023430177571906,1
-2.8798675507366482,-0.3322355551833788,-2.3010978585812487,0.28033850118903636,-0.8673621231414442,0.6347672763642092,-0.012481901038437885,-1.90898825131146,0.37170065182671935,1.042022341916236,-1.6630464273867744,-0.24601829408804354,1.5261581160066475,-0.7395009009824434,2.9635869553299568,-0.5109030181829293,-1.8884046084064767,-0.24027136413201455,-0.42011971861247543,-1.5002884511191779,1
3.185388939456213,-1.5283142310663014,1.2593623282294106,-0.31360279545216546,-2.1024019933271627,0.18801914009100754,-1.3615747195171504,-3.5769302955417768,0.5680887838194193,-0.08625905448661808,-5.025661889476224,0.35235769396901784,-6.487927733548001,0.4099854247619251,-1.315757418713511,0.8024397755231296,-0.1558965377102637,0.6853317328985223,-1.6490386697256858,0.6499511522505419,0
1.578906835309748,1.9784042149458942,1.974437947720257,-0.9081842264946002,-0.6327157384053541,-0.1492018061569709,-0.11982854028493668,-1.9695547095173578,-0.7759175899718574,-0.08820733823992503,1.3669639857252427,0.5890731020252788,-2.1974006954735334,-1.710601220846875,-2.7897837937580845,3.6403097139491805,-6.4525073453435,-0.30895555476552833,-2.5505367812836433,0.13586728650959323,0
-0.8890093165993915,2.85430719657029,-0.06117011937967165,0.7933109060227457,-0.15477140189394245,-0.5769034968640224,-1.032794057431854,2.09946508869656,-0.7505076604678833,1.9166927302007915,-1.8958248574237646,0.15109765686597076,-0.8912059435037005,2.0220353174425925,-2.791628794251574,2.0909307841281115,-2.421271019899385,-0.5881170127667289,-0.2786144819713231,0.5281275233910865,1
0.0019860272606915252,-3.236104849685849,1.3136235855817762,-1.0664183388268063,-0.30686766029637147,0.4442365940240511,-1.478546988046419,-1.3402082830267337,0.2653382127556472,0.07271138239066163,-0.6820069041503887,-0.8532192273111073,-4.840602818600724,-0.4066230423167844,1.7849686418169899,1.1249851918794394,2.614124762411103,1.3951283854541643,0.7663241726157239,2.376641820854638,0
0.9202285225094133,1.2307461239806625,-1.9096827975863229,-0.463856749717183,-1.068140273332415,1.3860787769678262,-1.2231879999371946,1.2429533552861116,0.138585260028244,0.19036802477011056,0.34892904550892845,-0.6573791986899103,0.3665778960731542,-0.6521994946465359,-1.434530403118965,0.15939322060609007,-1.4273031673141883,-0.4833384075719681,0.6138734402235946,4.117080666942024,0
-3.6467066051608814,-2.3590506461829652,-1.9311882407429009,-0.7205293000533923,-2.4565102823921707,0.15273525066871815,-0.05052999749368162,-2.405838440898539,0.08993269181031044,1.1078456645670594,-0.08513340137826919,-0.5449906707244726,-1.7124492582580495,-0.5153023209769889,-1.3041851638272557,-0.6817360701043866,-5.936787788801534,1.7212568419021517,1.189169625374077,-4.470200023879103,1
0.155364350536503,0.27020116852044973,0.4936959048737294,-0.5031975695128296,1.6060783404967576,-0.8575496803009596,1.20172254444721,-1.5487250171222473,-1.304818311452889,1.2018536827331392,0.4975626893984214,0.21578377603893167,-2.4969167430393346,-0.7981103228153297,-1.1683342092095805,-1.0033297878396694,1.430183536552857,0.6835496839182493,-0.23588492968813546,1.175406941527467,0
1.1250641713003278,-0.36341015155766554,-0.079483017361625,-2.002695236283651,-2.0863009693894328,-1.3879367301339407,-0.244502999538421,-1.684820570949614,-1.3441422376469825,0.19149820035412496,-0.777147485352547,1.0773905716072874,5.5634357275518616,1.8168144979190413,-0.12324803821488794,-1.6631604636131287,-4.165895819916006,0.7771847440408398,-6.062439885060717,-2.0660451687545067,0
-0.8447190005308859,-2.7300348119230424,0.5003478857679571,1.0339580203282457,-1.9772132568779646,-0.9627118092203586,0.13825377806568384,-3.6708159630870725,-0.5620479514149853,0.5598557789586498,0.6818778210344363,0.5284568855999668,-2.4138082898156767,-0.08677650316622013,-1.012300821892877,-0.32791531875373636,-4.303153728219085,0.08554643605342975,-0.22215564224324014,-3.7453162108533236,1
-2.1138936314026067,0.8947379995515577,0.9337525567257765,0.5900598563614305,1.5876533205889434,0.2988237324331659,1.7418069827904912,-1.2133436251039562,-0.7468770946058684,0.25054842466319477,2.1367382155759698,1.1239496102290776,2.7191760038667625,-0.9258888336405037,1.1656401621222545,-0.7386365426393842,-0.1731740572781337,-0.2312931426694957,-2.2891263831989273,0.3065096036515793,0
1.3304564053066854,-1.5051967075271808,0.26891456556650506,-0.22700133476257872,-2.34116906062677,-0.1578439136709232,-0.6705492494795573,-2.5218075011693264,-0.11854657418921492,-1.8529772619307814,0.7818566789963155,-0.31446790368553884,3.4734877223576084,-2.022160738671296,1.7816426730362815,-0.7986743693646392,-2.792990751241788,-0.19689492437165643,-2.1297318810139805,-2.1812380534665303,1
-1.367583730335117,-2.9219512170682043,0.9040320889231064,-0.2073322642779784,-2.0351757544270423,-1.0838879535436694,0.2369977662472065,-0.05288228891658986,-0.46635231021816903,1.8326860033657766,-0.42767072293038033,-0.32821631517606004,0.34015074708740833,-2.184086593058786,3.617947935526552,-0.16947467578390718,3.1378238393879343,-0.22747243324672198,2.1314650972612266,1.4575778109455109,0
0.3728846237690764,-0.4887612611348826,1.5675478007729573,-0.7760851795916082,-0.5645005171372184,0.16665447597977295,0.8063944336738893,-0.19415609209427553,-0.8356602342931344,0.6576800814753977,3.1330784392044233,0.8810168315247908,3.272575136195926,0.11533378023638266,-0.0441451148841433,-1.0771968180477276,0.05552637759763179,-0.5035043430421405,-2.2797216125921276,3.4720624893927967,1
1.654367752058569,4.406472580246222,0.5641681083295511,1.7057238610736711,-0.7058290359130261,0.1613429589974133,0.37469768028789086,-1.7618997615127068,-0.8134281497398115,1.3974251757107805,-0.0359511308103182,0.768101599614131,-1.407092745827439,0.08540089890458533,-2.445663768068889,4.115380860508429,-7.142392123862434,0.2594341728346514,-1.6166230961613375,0.16422950029511818,0
-0.0313717923180149,-3.7001717613063105,0.9795101008412634,1.5091960039075876,-1.0629668351717099,-0.5411386013817403,0.5133917897171055,1.0847763695976238,1.6539150779089051,0.11098009723601614,1.7742169590585708,-1.627452922564023,5.956908414751709,0.4407715209896718,0.818896149152741,-3.329260816715933,1.3822989659021843,-0.319864156356843,-4.46007416461128,0.3662232589440524,1
0.6098717775614442,-1.758308921992247,0.6225047829143904,-0.2905054221098651,-2.4950965392503117,0.07402484115394885,1.0495952636915435,-3.1503894276468305,0.04166765716461086,-1.3799560484496975,0.3063284154585598,-0.6023465197108042,1.1018204825783555,1.8817989409624991,2.371013919467118,-0.3692475453102214,-1.3814907025850565,0.7122180335360347,-0.28340366619305,-0.731958651224787,1
0.6453817256482597,2.1869839784769916,-3.0590242703992585,-0.4866240053075347,-2.89852744851469,1.7403073299206748,-1.7071242382045213,-1.045866056423541,-1.662424143141775,0.49844867894751066,1.6352744461059037,-1.1083687365054153,10.299537033956144,0.06837237056853318,3.8882551162447343,-2.091633771309061,-3.0912778958254683,0.05622355637880951,-1.665663416557418,2.2700470265233093,1
0.8481204522967671,1.7117558258358796,0.6125890895972835,-0.03366236153734191,0.1428154901660148,0.49799880552066494,-0.7611364355182092,-1.0799645676496574,-1.2695590870422435,0.782686951574676,-2.874520892730154,0.3302960549639738,-2.329878487871237,-0.6890585444924273,3.1907382562019873,2.0314253705369705,3.118734240629875,0.5973567086279262,2.4177943667731916,1.27080764820495,1
-2.156154704038711,-4.103956543793221,-0.040866511437050224,-0.9829336758660151,-1.1630401503550127,2.3041112288821726,0.6194599966991488,0.1378209300648472,-0.6690052810641874,-0.19009388608913177,1.053129287410325,1.324921070717155,0.4190507319426625,0.8291086513598619,-1.5615091926542917,-1.7702481358503501,-2.1582948537624933,-2.990288738369532,-2.141339430505494,-2.135933154425605,1
5.43448958599537,-0.19480891775706222,-2.017180020822162,0.8992680900085199,-2.7031051066918765,-0.8724070282614247,0.7454122272937266,-3.6681170260750458,-0.2891397255835067,-0.8703880384673962,0.2977126094000704,1.4743128271842636,3.008736681215124,-0.45949566458235336,3.9970003894330697,-0.25666977659970125,-1.8533931141417923,-0.3983528886504125,-0.24314178241155004,0.67279693216838,0
-0.9544571984609684,-1.680306427940911,1.6973013035567133,0.5382491824684759,0.7920608844660908,-1.3764859838135834,-0.4751683308842396,-0.2200802238891839,0.6598468971133438,0.45629736668756216,-0.7863613045027262,0.49075471560106704,0.06982960871445404,-1.318049368159138,3.650224771239662,-1.5763470511832858,7.1782359460873675,-0.12944047739536707,1.174375683328155,2.1989251090746684,1
0.34258827818870774,1.0827042635662554,1.0893730321226665,-0.815529781301807,1.794288111016523,-1.3739093288979543,-0.9662404933069826,-0.018816948755732033,-1.1209721456849409,0.2689761896637677,-1.061505307214937,-0.6470789548280812,-7.705824382348792,-2.384810262243799,-3.7531675684029593,3.3034961940073804,-1.407829114433297,0.29147975557836686,-0.5595632843808657,2.2919355182626284,0
-0.09546109991600682,-2.4065649165861247,-1.089368434528072,-0.8771096683904476,-1.9210546133987916,1.702841779863634,-0.3872929237053345,2.080156594989197,0.795290913933085,1.3749165848889173,-1.0391518752765765,0.37418492802802256,-3.1848582503746465,0.7422641317016915,-3.7888015021182597,2.578294771807392,-6.028954644563857,-1.173152823018018,-2.1257894167060667,-0.7478842690411183,1
4.4762709497562145,-0.22014050536199703,0.4753845246865893,-0.10358596474242071,-1.3527616460289242,-1.5604089988562455,0.7258281542848548,-3.7864052692652237,1.2266352794266353,-0.9520250706476785,-5.096979110022571,-0.24954324221535226,-6.631314944451925,-0.05333555896075234,-0.8046943586696418,0.31147892127566834,1.5821862445584702,-0.33437244767627666,-0.14276948846588344,1.577130134312323,0
-1.2574202954187519,1.3596345381478243,-0.08121832617589786,-0.9408431414005733,-0.32534302688064254,0.8396895007085368,-0.754069787649833,0.1033541901395667,0.11027707273814358,-0.664997516152578,1.0410007988554386,0.3705411875412159,-0.39478099529050176,-0.06826554834152483,-0.6829949038193541,0.838159258276894,-1.2831412235196624,1.5952238440231494,1.103268357176558,2.382587872834028,0
1.0195355306361402,-1.0664803990828764,0.45965598809632424,0.8923626192094477,-0.29036632661466333,-0.15818842697297433,-1.8889315739148937,-0.16299858869317985,-0.600523731002784,0.10886092896964192,-2.9257225680013437,1.7075666863210883,-2.5712884183076037,0.32951471651087577,-0.22767870967905046,1.0951328220446497,0.20377486931769026,0.47636774371575946,-2.2370011593343646,0.4480804820565898,0
-0.877877383844951,-2.4830224154007157,1.0172144108079544,0.4999735180503762,-1.8083241652556725,-0.4648705663583527,-0.8111792929943502,-1.3150459976994524,0.08486758395522648,-0.8170112427625605,0.8593661537322883,-1.0784216928685533,-1.6453745660074555,-0.7333679236297468,1.348498492733318,2.9573063303848137,-3.5832337398835765,-0.34565419596700653,-2.8816339805301805,3.34905036740415,0
1.5307504175046316,-2.888078407986335,-0.34285615724022234,0.32572526592282264,-3.3615369711591385,0.0478927999512134,0.24106052636307312,-1.8901544117245281,1.1643067682175907,0.586349440437359,3.445964378295382,0.2540074075563622,7.594786769535427,0.012421493741850045,0.16568024264815717,-4.017402037895772,-3.8140613830323393,-0.05057177900514464,-2.620173885639498,-3.6580675341599957,1
0.9311863679785501,3.651097932663595,-0.03954210012597126,-1.0852686504070652,-1.9843942869419327,2.506349844798969,-0.4558341843996642,-1.627042492973552,-0.3500232352169581,-0.7624963283897277,-1.7420826692177274,1.2478999074264692,2.5673593135027875,1.4703984555175396,0.42178126723308496,-1.0348306353963923,0.17458990091901957,-0.05136658586217831,1.929427189724969,0.6507111943241866,1
-0.8935303464663358,-0.5456358022281628,-1.3305325013814675,-1.0586389444330997,0.2959403024358782,-0.7030788601812036,0.6886458976909798,-2.042962157562698,0.5768519669890604,-1.0549618530815144,1.7581654697204363,-0.5591328462321078,-1.5525451655216145,-1.7595483595997803,-0.3352012354256215,0.9078820487803632,-4.766278448848275,1.7372103031061277,0.8092401431654512,-4.416048288049863,1
